from	to
224465_s_at	ENSG00000170473
224467_s_at	ENSG00000126249
235271_s_at	ENSG00000186812
228927_at	ENSG00000186812
229133_s_at	ENSG00000186812
235270_at	ENSG00000186812
239339_at	ENSG00000186812
224477_s_at	ENSG00000168101
206410_at	ENSG00000131910
224478_s_at	ENSG00000146540
240900_at	ENSG00000146540
240147_at	ENSG00000146540
224479_s_at	ENSG00000277936
224479_s_at	ENSG00000278845
224484_s_at	ENSG00000100916
226580_at	ENSG00000100916
224608_s_at	ENSG00000131475
239824_s_at	ENSG00000179029
235490_at	ENSG00000179029
224495_at	ENSG00000179029
238590_x_at	ENSG00000179029
224496_s_at	ENSG00000179029
224500_s_at	ENSG00000164077
224512_s_at	ENSG00000183011
225441_x_at	ENSG00000183011
224946_s_at	ENSG00000136710
224521_s_at	ENSG00000120647
224523_s_at	ENSG00000184220
225317_at	ENSG00000230124
224623_at	ENSG00000051596
229069_at	ENSG00000205323
224914_s_at	ENSG00000205323
227378_x_at	ENSG00000130731
1554466_a_at	ENSG00000130731
228114_x_at	ENSG00000130731
230851_x_at	ENSG00000130731
227380_x_at	ENSG00000130731
228118_x_at	ENSG00000130731
235109_at	ENSG00000132846
228402_at	ENSG00000132846
226081_at	ENSG00000162441
226087_at	ENSG00000162441
226879_at	ENSG00000122986
208275_x_at	ENSG00000171794
239145_at	ENSG00000133250
227071_at	ENSG00000133250
225861_at	ENSG00000172366
1553715_s_at	ENSG00000172366
239733_at	ENSG00000133665
235331_x_at	ENSG00000180628
229996_s_at	ENSG00000180628
229194_at	ENSG00000180628
226326_at	ENSG00000180628
227935_s_at	ENSG00000180628
225948_at	ENSG00000256053
232814_x_at	ENSG00000256053
224982_at	ENSG00000204673
1555821_a_at	ENSG00000204673
225004_at	ENSG00000091947
225156_at	ENSG00000130165
205407_at	ENSG00000122707
216153_x_at	ENSG00000122707
1558115_at	ENSG00000122707
216156_at	ENSG00000122707
1558116_x_at	ENSG00000122707
231917_at	ENSG00000164347
231918_s_at	ENSG00000164347
225392_at	ENSG00000164347
219575_s_at	ENSG00000272617
238863_x_at	ENSG00000272617
227770_at	ENSG00000272617
231121_at	ENSG00000163755
227139_s_at	ENSG00000163755
238539_at	ENSG00000163755
210677_at	ENSG00000167780
218711_s_at	ENSG00000168497
222717_at	ENSG00000168497
235734_at	ENSG00000149182
211975_at	ENSG00000149182
234167_at	ENSG00000155438
224713_at	ENSG00000155438
224714_at	ENSG00000155438
230784_at	ENSG00000159182
233144_s_at	ENSG00000111344
219752_at	ENSG00000111344
224359_s_at	ENSG00000168172
236192_at	ENSG00000168172
226395_at	ENSG00000168172
1558315_s_at	ENSG00000168172
235114_x_at	ENSG00000168172
204558_at	ENSG00000085999
203269_at	ENSG00000035681
232148_at	ENSG00000035681
1558775_s_at	ENSG00000035681
232149_s_at	ENSG00000035681
240056_at	ENSG00000035681
219645_at	ENSG00000143318
203315_at	ENSG00000071051
223623_at	ENSG00000119147
224707_at	ENSG00000120306
223484_at	ENSG00000166920
201956_s_at	ENSG00000116906
229124_at	ENSG00000143125
223514_at	ENSG00000198286
1562368_at	ENSG00000198286
239221_at	ENSG00000197177
215019_x_at	ENSG00000167555
240627_x_at	ENSG00000170903
223799_at	ENSG00000170903
227418_at	ENSG00000170903
1556564_at	ENSG00000182218
210151_s_at	ENSG00000143479
1560785_at	ENSG00000143479
224482_s_at	ENSG00000131242
225739_at	ENSG00000131242
225746_at	ENSG00000131242
235457_at	ENSG00000184384
235106_at	ENSG00000184384
236688_at	ENSG00000147234
226201_at	ENSG00000104885
214865_at	ENSG00000104885
231297_at	ENSG00000104885
232129_s_at	ENSG00000107816
1555881_s_at	ENSG00000107816
225013_at	ENSG00000107816
224473_x_at	ENSG00000107816
1552504_a_at	ENSG00000160469
225090_at	ENSG00000162298
236087_at	ENSG00000163995
1567622_at	ENSG00000163995
1567623_at	ENSG00000163995
228132_at	ENSG00000163995
242624_at	ENSG00000163995
1559674_at	ENSG00000160961
1569250_at	ENSG00000160961
1569251_a_at	ENSG00000160961
231369_at	ENSG00000160961
1552375_at	ENSG00000160961
1563783_a_at	ENSG00000160961
202969_at	ENSG00000127334
202968_s_at	ENSG00000127334
202970_at	ENSG00000127334
202971_s_at	ENSG00000127334
225050_at	ENSG00000243943
1553218_a_at	ENSG00000243943
228565_at	ENSG00000143674
226800_at	ENSG00000203965
229393_at	ENSG00000198945
226623_at	ENSG00000165443
228454_at	ENSG00000196233
226520_at	ENSG00000196233
202703_at	ENSG00000144048
226344_at	ENSG00000166432
241328_at	ENSG00000166432
226703_at	ENSG00000215041
239687_at	ENSG00000188827
232147_at	ENSG00000188827
1560334_at	ENSG00000277848
1560334_at	ENSG00000157890
1552439_s_at	ENSG00000277848
1552439_s_at	ENSG00000157890
1569879_a_at	ENSG00000277848
1569879_a_at	ENSG00000157890
232523_at	ENSG00000145794
236517_at	ENSG00000145794
1555343_at	ENSG00000145794
240117_at	ENSG00000142449
207311_at	ENSG00000272670
207311_at	ENSG00000272636
205744_at	ENSG00000149927
203694_s_at	ENSG00000204560
203694_s_at	ENSG00000227222
203694_s_at	ENSG00000226171
203694_s_at	ENSG00000233561
203694_s_at	ENSG00000233418
203694_s_at	ENSG00000231377
203694_s_at	ENSG00000233049
203694_s_at	ENSG00000206486
226774_at	ENSG00000112584
226774_at	ENSG00000275333
227895_at	ENSG00000112584
227895_at	ENSG00000275333
207317_s_at	ENSG00000118729
202213_s_at	ENSG00000158290
215997_s_at	ENSG00000158290
202214_s_at	ENSG00000158290
210257_x_at	ENSG00000158290
227706_at	ENSG00000204991
1568916_at	ENSG00000204991
243594_x_at	ENSG00000204991
1569723_a_at	ENSG00000204991
226918_at	ENSG00000092051
244861_at	ENSG00000189164
1570238_at	ENSG00000189164
235832_at	ENSG00000148826
201423_s_at	ENSG00000139842
227757_at	ENSG00000139842
232466_at	ENSG00000139842
201424_s_at	ENSG00000139842
226150_at	ENSG00000147535
223568_s_at	ENSG00000147535
226384_at	ENSG00000147535
223569_at	ENSG00000147535
227159_at	ENSG00000167925
233560_x_at	ENSG00000125885
224320_s_at	ENSG00000125885
232343_at	ENSG00000166847
209232_s_at	ENSG00000166847
1556646_at	ENSG00000166847
1555900_at	ENSG00000166847
209231_s_at	ENSG00000166847
223665_at	ENSG00000184378
224329_s_at	ENSG00000105427
223717_s_at	ENSG00000111644
230833_at	ENSG00000111644
223718_at	ENSG00000111644
201371_s_at	ENSG00000036257
201372_s_at	ENSG00000036257
201370_s_at	ENSG00000036257
223273_at	ENSG00000170270
223273_at	ENSG00000275619
223104_at	ENSG00000171135
239644_at	ENSG00000144161
223506_at	ENSG00000144161
211597_s_at	ENSG00000171476
1566140_at	ENSG00000171476
1566139_at	ENSG00000171476
224518_s_at	ENSG00000188321
236920_at	ENSG00000131721
224486_s_at	ENSG00000186073
232506_s_at	ENSG00000186073
232507_at	ENSG00000186073
203079_s_at	ENSG00000108094
203078_at	ENSG00000108094
236151_at	ENSG00000139767
230010_at	ENSG00000139767
237828_at	ENSG00000139767
224882_at	ENSG00000154930
234801_s_at	ENSG00000154930
234484_s_at	ENSG00000154930
235724_at	ENSG00000154930
234483_at	ENSG00000154930
1555627_s_at	ENSG00000183250
1552528_at	ENSG00000183250
1555393_s_at	ENSG00000183250
224408_at	ENSG00000152034
207614_s_at	ENSG00000055130
238509_at	ENSG00000055130
239835_at	ENSG00000163376
244673_at	ENSG00000162929
243539_at	ENSG00000162929
1568658_at	ENSG00000162929
230026_at	ENSG00000055950
230027_s_at	ENSG00000055950
224332_s_at	ENSG00000055950
200031_s_at	ENSG00000200530
235411_at	ENSG00000137338
1554105_at	ENSG00000269556
227880_s_at	ENSG00000269556
211686_s_at	ENSG00000198042
212517_at	ENSG00000088812
211852_s_at	ENSG00000088812
232132_at	ENSG00000178184
224538_s_at	ENSG00000178184
227204_at	ENSG00000178184
232067_at	ENSG00000146267
230447_at	ENSG00000146267
224378_x_at	ENSG00000101460
227219_x_at	ENSG00000101460
232011_s_at	ENSG00000101460
234715_at	ENSG00000239533
1558687_a_at	ENSG00000109101
207683_at	ENSG00000109101
217395_at	ENSG00000102891
219874_at	ENSG00000221955
230514_s_at	ENSG00000120563
233973_at	ENSG00000120563
224389_s_at	ENSG00000188517
224388_s_at	ENSG00000188517
1555253_at	ENSG00000188517
224887_at	ENSG00000090581
204407_at	ENSG00000116830
1555307_at	ENSG00000116830
204079_at	ENSG00000128294
240886_at	ENSG00000036828
210577_at	ENSG00000036828
242744_s_at	ENSG00000036828
211384_s_at	ENSG00000036828
242745_at	ENSG00000036828
204140_at	ENSG00000169902
214827_at	ENSG00000124171
235165_at	ENSG00000124171
211907_s_at	ENSG00000124171
228216_at	ENSG00000185278
223953_s_at	ENSG00000185278
231547_at	ENSG00000185278
234684_s_at	ENSG00000171396
209191_at	ENSG00000176014
224529_s_at	ENSG00000116981
221848_at	ENSG00000197114
57539_at	ENSG00000197114
1553137_s_at	ENSG00000172059
218486_at	ENSG00000172059
1555123_at	ENSG00000144057
228821_at	ENSG00000144057
243980_at	ENSG00000180626
235690_at	ENSG00000180626
240402_at	ENSG00000149571
226930_at	ENSG00000164694
236275_at	ENSG00000133619
230440_at	ENSG00000225614
233072_at	ENSG00000196358
1562896_at	ENSG00000182095
229257_at	ENSG00000182095
235755_at	ENSG00000182095
226691_at	ENSG00000182095
244882_at	ENSG00000182095
1558949_at	ENSG00000182095
1558238_at	ENSG00000182095
242187_s_at	ENSG00000182095
243766_s_at	ENSG00000074219
226408_at	ENSG00000074219
238322_s_at	ENSG00000074219
238323_at	ENSG00000074219
240643_at	ENSG00000146216
230191_at	ENSG00000146216
233051_at	ENSG00000185985
226829_at	ENSG00000169129
242517_at	ENSG00000116014
224285_at	ENSG00000147138
224262_at	ENSG00000136697
206506_s_at	ENSG00000196284
211106_at	ENSG00000196284
223288_at	ENSG00000170185
241375_at	ENSG00000170185
223289_s_at	ENSG00000170185
223073_at	ENSG00000148110
233954_at	ENSG00000148110
223926_at	ENSG00000141200
223706_at	ENSG00000128346
231009_at	ENSG00000138308
224411_at	ENSG00000138308
224328_s_at	ENSG00000163202
226064_s_at	ENSG00000062282
224327_s_at	ENSG00000062282
223306_at	ENSG00000123179
223720_at	ENSG00000145879
224167_at	ENSG00000164299
221628_s_at	ENSG00000140632
212414_s_at	ENSG00000140632
218506_x_at	ENSG00000140632
222652_s_at	ENSG00000140632
222115_x_at	ENSG00000140632
223725_at	ENSG00000231177
210724_at	ENSG00000131355
234700_s_at	ENSG00000165799
234699_at	ENSG00000165799
233488_at	ENSG00000165799
231567_s_at	ENSG00000130783
1555522_s_at	ENSG00000162961
219065_s_at	ENSG00000162961
224129_s_at	ENSG00000162961
223378_at	ENSG00000274636
223378_at	ENSG00000126603
235367_at	ENSG00000138347
223969_s_at	ENSG00000163515
223970_at	ENSG00000163515
224548_at	ENSG00000179111
223625_at	ENSG00000122591
227239_at	ENSG00000122591
231396_s_at	ENSG00000122591
244115_at	ENSG00000122591
226505_x_at	ENSG00000170832
242242_at	ENSG00000170832
237431_at	ENSG00000170832
244871_s_at	ENSG00000170832
1555065_x_at	ENSG00000170832
206405_x_at	ENSG00000170832
211702_s_at	ENSG00000170832
1555063_at	ENSG00000170832
213251_at	ENSG00000153147
213859_x_at	ENSG00000153147
202303_x_at	ENSG00000153147
238819_at	ENSG00000197937
237061_at	ENSG00000197937
224041_at	ENSG00000131538
224143_at	ENSG00000183385
224142_s_at	ENSG00000183385
224414_s_at	ENSG00000132357
232721_at	ENSG00000147573
236175_at	ENSG00000147573
236972_at	ENSG00000158022
241224_x_at	ENSG00000198054
226215_s_at	ENSG00000089094
1558105_a_at	ENSG00000065923
226550_at	ENSG00000065923
214860_at	ENSG00000065923
1552671_a_at	ENSG00000065923
206763_at	ENSG00000077800
228264_at	ENSG00000110455
224415_s_at	ENSG00000137133
240841_at	ENSG00000168348
225124_at	ENSG00000108819
230455_at	ENSG00000108819
229012_at	ENSG00000164972
229510_at	ENSG00000166928
231114_at	ENSG00000141255
1558668_s_at	ENSG00000141255
1558667_at	ENSG00000141255
236214_at	ENSG00000135248
231466_at	ENSG00000135248
244735_at	ENSG00000138483
226238_at	ENSG00000124370
1553044_at	ENSG00000135355
228253_at	ENSG00000115318
1560117_at	ENSG00000143994
232550_at	ENSG00000143994
236461_at	ENSG00000143994
224370_s_at	ENSG00000180881
1560458_s_at	ENSG00000180881
234361_at	ENSG00000060566
201432_at	ENSG00000121691
215573_at	ENSG00000121691
211922_s_at	ENSG00000121691
233720_at	ENSG00000154556
1558815_at	ENSG00000154556
220858_at	ENSG00000154556
237285_at	ENSG00000154556
1555472_at	ENSG00000154556
204288_s_at	ENSG00000154556
225728_at	ENSG00000154556
1554579_a_at	ENSG00000133454
232761_at	ENSG00000131055
1555062_s_at	ENSG00000130299
213835_x_at	ENSG00000130299
224839_s_at	ENSG00000166123
224367_at	ENSG00000133134
223611_s_at	ENSG00000072201
223612_s_at	ENSG00000072201
223734_at	ENSG00000137463
207403_at	ENSG00000133124
207403_at	ENSG00000260548
223252_at	ENSG00000167674
209998_at	ENSG00000165282
214990_at	ENSG00000165282
214991_s_at	ENSG00000165282
201896_s_at	ENSG00000134222
231543_at	ENSG00000106086
233943_x_at	ENSG00000106086
227247_at	ENSG00000106086
224208_at	ENSG00000106086
1560556_a_at	ENSG00000106086
232212_at	ENSG00000106086
212068_s_at	ENSG00000130723
212069_s_at	ENSG00000130723
223793_at	ENSG00000130723
223580_at	ENSG00000111671
209240_at	ENSG00000147162
212307_s_at	ENSG00000147162
220594_at	ENSG00000147162
207564_x_at	ENSG00000147162
207563_s_at	ENSG00000147162
229787_s_at	ENSG00000147162
224138_at	ENSG00000173894
215989_at	ENSG00000173894
240084_at	ENSG00000173894
226473_at	ENSG00000173894
223657_at	ENSG00000183615
223699_at	ENSG00000150656
1558216_at	ENSG00000272620
223779_at	ENSG00000272620
202365_at	ENSG00000175970
236272_at	ENSG00000175970
223602_at	ENSG00000135093
227572_at	ENSG00000135093
239020_at	ENSG00000172728
223976_at	ENSG00000172728
235472_at	ENSG00000172728
226058_at	ENSG00000237172
210022_at	ENSG00000115289
210023_s_at	ENSG00000115289
203794_at	ENSG00000143776
214464_at	ENSG00000143776
213595_s_at	ENSG00000143776
240735_at	ENSG00000143776
215296_at	ENSG00000143776
1556905_at	ENSG00000161551
223581_at	ENSG00000161551
228752_at	ENSG00000130038
223955_at	ENSG00000130038
1560874_at	ENSG00000130038
223975_at	ENSG00000124900
223473_at	ENSG00000254858
214467_at	ENSG00000140030
223680_at	ENSG00000198182
210603_at	ENSG00000156269
1570058_at	ENSG00000133247
224431_s_at	ENSG00000133247
204504_s_at	ENSG00000149929
229697_at	ENSG00000149929
211750_x_at	ENSG00000167553
209251_x_at	ENSG00000167553
224452_s_at	ENSG00000178397
224457_at	ENSG00000237424
224456_s_at	ENSG00000237424
228384_s_at	ENSG00000119943
232942_at	ENSG00000119943
224468_s_at	ENSG00000167747
211319_at	ENSG00000101146
211318_s_at	ENSG00000101146
201558_at	ENSG00000101146
224480_s_at	ENSG00000138678
224483_s_at	ENSG00000135953
213403_at	ENSG00000135953
213393_at	ENSG00000135953
241889_at	ENSG00000167604
1553042_a_at	ENSG00000167604
230052_s_at	ENSG00000167604
224501_at	ENSG00000187642
211038_s_at	ENSG00000215908
1569293_x_at	ENSG00000215908
1569291_at	ENSG00000215908
241751_at	ENSG00000046651
203569_s_at	ENSG00000046651
224504_s_at	ENSG00000137656
224505_s_at	ENSG00000115556
224506_s_at	ENSG00000160539
224508_at	ENSG00000266709
238664_s_at	ENSG00000266709
224507_s_at	ENSG00000266709
224509_s_at	ENSG00000130347
1555679_a_at	ENSG00000130347
224511_s_at	ENSG00000129235
228743_at	ENSG00000129235
64440_at	ENSG00000163702
224514_x_at	ENSG00000163702
221926_s_at	ENSG00000163702
230345_at	ENSG00000138623
210083_at	ENSG00000138623
240014_at	ENSG00000214783
222208_s_at	ENSG00000214783
216242_x_at	ENSG00000214783
224517_at	ENSG00000214783
60815_at	ENSG00000214783
216952_s_at	ENSG00000176619
235401_s_at	ENSG00000132185
235372_at	ENSG00000132185
235400_at	ENSG00000132185
229023_at	ENSG00000173349
229141_at	ENSG00000173349
229472_at	ENSG00000173349
222763_s_at	ENSG00000173349
218851_s_at	ENSG00000173349
223147_s_at	ENSG00000173349
223146_at	ENSG00000173349
226639_at	ENSG00000173349
206227_at	ENSG00000138615
215100_at	ENSG00000111863
229070_at	ENSG00000111863
225413_at	ENSG00000173915
224821_at	ENSG00000114779
225349_at	ENSG00000162714
1557616_at	ENSG00000162714
238145_at	ENSG00000162714
225333_at	ENSG00000162714
225335_at	ENSG00000162714
1552311_a_at	ENSG00000173976
33579_i_at	ENSG00000128310
229332_at	ENSG00000186603
225309_at	ENSG00000100410
1553708_at	ENSG00000146666
227488_at	ENSG00000223749
229784_at	ENSG00000223749
228235_at	ENSG00000223749
1553756_at	ENSG00000237009
221897_at	ENSG00000183718
1568594_s_at	ENSG00000183718
1559376_at	ENSG00000203865
236623_at	ENSG00000203865
233562_at	ENSG00000185904
232178_at	ENSG00000165655
228684_at	ENSG00000165655
227195_at	ENSG00000165655
227225_at	ENSG00000165655
240926_at	ENSG00000186001
229387_at	ENSG00000186001
1553668_at	ENSG00000186001
214739_at	ENSG00000186001
235347_at	ENSG00000186001
1559490_at	ENSG00000186001
228119_at	ENSG00000186001
221837_at	ENSG00000099910
221948_s_at	ENSG00000099910
222141_at	ENSG00000099910
49329_at	ENSG00000099910
221838_at	ENSG00000099910
213188_s_at	ENSG00000170854
1554774_at	ENSG00000170854
229132_at	ENSG00000170854
213189_at	ENSG00000170854
239922_at	ENSG00000135637
225523_at	ENSG00000135637
238514_at	ENSG00000149582
226647_at	ENSG00000149582
236456_at	ENSG00000110786
233470_at	ENSG00000110786
233471_at	ENSG00000110786
1555628_a_at	ENSG00000135077
1554285_at	ENSG00000135077
235458_at	ENSG00000135077
1555629_at	ENSG00000135077
1553693_s_at	ENSG00000145439
213626_at	ENSG00000145439
244052_at	ENSG00000145439
210779_x_at	ENSG00000092208
211114_x_at	ENSG00000092208
205063_at	ENSG00000092208
211115_x_at	ENSG00000092208
228186_s_at	ENSG00000146374
1569570_at	ENSG00000186094
1553412_at	ENSG00000186094
243662_at	ENSG00000135482
227430_at	ENSG00000135482
240677_at	ENSG00000135482
1553296_at	ENSG00000144820
235729_at	ENSG00000144026
238083_at	ENSG00000178685
229350_x_at	ENSG00000178685
226401_at	ENSG00000178685
228669_x_at	ENSG00000178685
226531_at	ENSG00000276045
240551_at	ENSG00000119574
229862_x_at	ENSG00000119574
1553386_at	ENSG00000168389
225316_at	ENSG00000168389
225398_at	ENSG00000165526
224461_s_at	ENSG00000042286
228445_at	ENSG00000042286
226088_at	ENSG00000160446
223063_at	ENSG00000119280
226353_at	ENSG00000138600
228478_at	ENSG00000138600
227682_at	ENSG00000138600
230597_at	ENSG00000165349
212502_at	ENSG00000181915
212500_at	ENSG00000181915
1553875_s_at	ENSG00000130182
1553874_a_at	ENSG00000130182
225689_at	ENSG00000144647
1559561_at	ENSG00000134452
224683_at	ENSG00000134452
227933_at	ENSG00000169783
226356_at	ENSG00000148343
227585_at	ENSG00000138138
227585_at	ENSG00000283024
224850_at	ENSG00000138138
224850_at	ENSG00000283024
225818_s_at	ENSG00000154144
225819_at	ENSG00000154144
230681_at	ENSG00000154144
230320_at	ENSG00000154144
242701_at	ENSG00000154144
226318_at	ENSG00000154144
236297_at	ENSG00000120594
226865_at	ENSG00000120594
238455_at	ENSG00000120594
214807_at	ENSG00000120594
227276_at	ENSG00000120594
227995_at	ENSG00000120594
1554101_a_at	ENSG00000125247
225666_at	ENSG00000125247
1554102_a_at	ENSG00000125247
218353_at	ENSG00000232995
218353_at	ENSG00000143248
230678_at	ENSG00000232995
230678_at	ENSG00000143248
1555725_a_at	ENSG00000232995
1555725_a_at	ENSG00000143248
209070_s_at	ENSG00000232995
209070_s_at	ENSG00000143248
1558785_a_at	ENSG00000232995
1558785_a_at	ENSG00000143248
209071_s_at	ENSG00000232995
209071_s_at	ENSG00000143248
1553209_at	ENSG00000135119
221909_at	ENSG00000135119
221908_at	ENSG00000135119
217526_at	ENSG00000176953
212809_at	ENSG00000176953
229235_at	ENSG00000176953
238130_at	ENSG00000176953
217527_s_at	ENSG00000176953
212808_at	ENSG00000176953
232106_s_at	ENSG00000121289
1554512_a_at	ENSG00000121289
1553732_s_at	ENSG00000121289
1560599_a_at	ENSG00000121289
1554513_s_at	ENSG00000121289
1563919_a_at	ENSG00000121289
230522_s_at	ENSG00000137135
231892_at	ENSG00000137135
230521_at	ENSG00000137135
1553532_a_at	ENSG00000131061
233362_at	ENSG00000131061
240449_at	ENSG00000131061
215947_s_at	ENSG00000035141
212848_s_at	ENSG00000148120
232270_at	ENSG00000148120
218311_at	ENSG00000011566
225412_at	ENSG00000153214
225411_at	ENSG00000153214
1557260_a_at	ENSG00000161298
1561687_a_at	ENSG00000161298
238418_at	ENSG00000205060
225881_at	ENSG00000205060
225882_at	ENSG00000205060
228890_at	ENSG00000168874
1558705_at	ENSG00000168874
1558706_a_at	ENSG00000168874
1558251_a_at	ENSG00000198466
1558253_x_at	ENSG00000198466
231820_x_at	ENSG00000198466
219981_x_at	ENSG00000198466
226487_at	ENSG00000139438
224903_at	ENSG00000141076
224903_at	ENSG00000262788
230656_s_at	ENSG00000141076
230656_s_at	ENSG00000262788
228179_at	ENSG00000141076
228179_at	ENSG00000262788
225060_at	ENSG00000120256
224692_at	ENSG00000158615
213802_at	ENSG00000164099
205515_at	ENSG00000164099
1552306_at	ENSG00000139133
242900_at	ENSG00000139133
238475_at	ENSG00000139133
228941_at	ENSG00000139133
1552304_at	ENSG00000139133
226967_at	ENSG00000179943
228663_x_at	ENSG00000179943
225319_s_at	ENSG00000133193
240239_at	ENSG00000186017
226026_at	ENSG00000138463
229213_at	ENSG00000138463
225134_at	ENSG00000167778
235158_at	ENSG00000146842
222267_at	ENSG00000146842
238943_at	ENSG00000130720
240042_at	ENSG00000130720
204566_at	ENSG00000170836
230330_at	ENSG00000170836
228468_at	ENSG00000120539
1553385_at	ENSG00000280409
225074_at	ENSG00000129472
225702_at	ENSG00000189376
221777_at	ENSG00000139405
44065_at	ENSG00000139405
1565765_x_at	ENSG00000102802
227058_at	ENSG00000102802
225843_at	ENSG00000166140
223382_s_at	ENSG00000186187
223383_at	ENSG00000186187
225960_at	ENSG00000186187
225959_s_at	ENSG00000186187
225962_at	ENSG00000186187
228190_at	ENSG00000125703
221290_s_at	ENSG00000160953
229033_s_at	ENSG00000160953
223347_at	ENSG00000160953
223348_x_at	ENSG00000160953
1552301_a_at	ENSG00000167549
1552623_at	ENSG00000196684
213031_s_at	ENSG00000177082
229475_at	ENSG00000143194
234993_at	ENSG00000139826
235348_at	ENSG00000139826
239212_at	ENSG00000135521
225748_at	ENSG00000135521
1569864_at	ENSG00000122335
232183_at	ENSG00000122335
229758_at	ENSG00000179886
229758_at	ENSG00000278016
212841_s_at	ENSG00000166387
235612_at	ENSG00000134748
1553709_a_at	ENSG00000134748
223230_at	ENSG00000134748
230398_at	ENSG00000131746
222265_at	ENSG00000131746
1569847_at	ENSG00000128849
225817_at	ENSG00000128849
243611_at	ENSG00000133816
243611_at	ENSG00000133808
233651_s_at	ENSG00000008382
225439_at	ENSG00000120526
225438_at	ENSG00000120526
227060_at	ENSG00000054967
227134_at	ENSG00000142765
238587_at	ENSG00000154127
228359_at	ENSG00000154127
228353_x_at	ENSG00000154127
238462_at	ENSG00000154127
240387_at	ENSG00000154127
214375_at	ENSG00000110841
203735_x_at	ENSG00000110841
1569464_at	ENSG00000110841
214374_s_at	ENSG00000110841
203736_s_at	ENSG00000110841
239224_at	ENSG00000108306
226842_at	ENSG00000108306
239223_s_at	ENSG00000108306
235089_at	ENSG00000108306
232412_at	ENSG00000108306
225807_at	ENSG00000129474
225806_at	ENSG00000129474
1553764_a_at	ENSG00000129474
243446_at	ENSG00000129474
225969_at	ENSG00000239382
227154_at	ENSG00000117154
225593_at	ENSG00000181817
235758_at	ENSG00000235961
228737_at	ENSG00000124191
214978_s_at	ENSG00000143847
231514_at	ENSG00000142698
226871_s_at	ENSG00000130734
229050_s_at	ENSG00000233016
1552729_at	ENSG00000233016
212861_at	ENSG00000182544
228184_at	ENSG00000154309
230831_at	ENSG00000171877
1569470_a_at	ENSG00000171877
202639_s_at	ENSG00000031823
208272_at	ENSG00000031823
202640_s_at	ENSG00000031823
210120_s_at	ENSG00000031823
214696_at	ENSG00000186594
1553811_at	ENSG00000255650
230860_at	ENSG00000174007
1553158_at	ENSG00000174007
238741_at	ENSG00000147689
242944_at	ENSG00000147689
238460_at	ENSG00000147689
239586_at	ENSG00000147689
1557615_a_at	ENSG00000213390
212738_at	ENSG00000213390
37577_at	ENSG00000213390
225772_s_at	ENSG00000178449
225203_at	ENSG00000160972
1552665_at	ENSG00000272767
1558295_a_at	ENSG00000139220
206973_at	ENSG00000139220
232073_at	ENSG00000139220
224780_at	ENSG00000134453
225751_at	ENSG00000134453
224781_s_at	ENSG00000134453
221309_at	ENSG00000134453
224660_at	ENSG00000255072
224661_at	ENSG00000255072
225063_at	ENSG00000138629
227424_x_at	ENSG00000256073
210236_at	ENSG00000131626
202065_s_at	ENSG00000131626
210235_s_at	ENSG00000131626
202066_at	ENSG00000131626
1558166_at	ENSG00000246731
1558167_a_at	ENSG00000246731
65585_at	ENSG00000186523
1553936_a_at	ENSG00000249993
1553935_at	ENSG00000249993
227758_at	ENSG00000134533
244745_at	ENSG00000134533
232488_at	ENSG00000175309
226519_s_at	ENSG00000175309
226783_at	ENSG00000175309
235669_at	ENSG00000175309
204394_at	ENSG00000149150
227279_at	ENSG00000196507
225462_at	ENSG00000132406
225568_at	ENSG00000244187
224441_s_at	ENSG00000123552
238057_at	ENSG00000123552
224463_s_at	ENSG00000137691
241198_s_at	ENSG00000137691
224493_x_at	ENSG00000134490
244495_x_at	ENSG00000134490
240379_at	ENSG00000144283
201928_at	ENSG00000144283
214874_at	ENSG00000144283
201927_s_at	ENSG00000144283
201929_s_at	ENSG00000144283
215201_at	ENSG00000135597
215922_at	ENSG00000135597
224366_s_at	ENSG00000135597
223396_at	ENSG00000135211
223390_at	ENSG00000203993
223276_at	ENSG00000256235
223773_s_at	ENSG00000197989
228990_at	ENSG00000197989
223774_at	ENSG00000197989
211580_s_at	ENSG00000117461
211580_s_at	ENSG00000278139
202743_at	ENSG00000117461
202743_at	ENSG00000278139
203969_at	ENSG00000034693
203970_s_at	ENSG00000034693
203972_s_at	ENSG00000034693
205060_at	ENSG00000227345
219400_at	ENSG00000108797
201340_s_at	ENSG00000171617
201341_at	ENSG00000171617
201709_s_at	ENSG00000184117
201708_s_at	ENSG00000184117
214867_at	ENSG00000166507
214867_at	ENSG00000272916
203916_at	ENSG00000166507
203916_at	ENSG00000272916
1559701_s_at	ENSG00000166507
1559701_s_at	ENSG00000272916
207118_s_at	ENSG00000189409
207118_s_at	ENSG00000215914
215110_at	ENSG00000242600
206334_at	ENSG00000182333
211791_s_at	ENSG00000069424
203402_at	ENSG00000069424
206766_at	ENSG00000143127
235666_at	ENSG00000077943
214265_at	ENSG00000077943
242071_x_at	ENSG00000077943
239092_at	ENSG00000077943
36004_at	ENSG00000269335
209929_s_at	ENSG00000269335
202491_s_at	ENSG00000070061
202490_at	ENSG00000070061
201601_x_at	ENSG00000185885
214022_s_at	ENSG00000185885
203138_at	ENSG00000128708
206269_at	ENSG00000137270
207704_s_at	ENSG00000007237
202191_s_at	ENSG00000007237
210872_x_at	ENSG00000007237
202192_s_at	ENSG00000007237
211067_s_at	ENSG00000007237
214542_x_at	ENSG00000274997
