NAME,Description,NK.cells,endothelial.cells,fibroblasts,macrophages,memory.B.cells,memory.CD4.T.cells,memory.CD8.T.cells,myeloid.dendritic.cells,naive.B.cells,naive.CD4.T.cells,naive.CD8.T.cells,others,regulatory.T.cells,monocytes
ENSG00000213809,KLRK1,0.105,0.005,0.006999999999999999,0.008,0.008,0.006999999999999999,0.121,0.008,0.006,0.009000000000000001,0.034,0.003,0.005,0.0
ENSG00000213853,EMP2,0.039,2.8280000000000003,1.5519999999999998,0.10300000000000001,0.016,0.016,0.023,0.065,0.016,0.024,0.011000000000000001,0.293,0.023,0.0
ENSG00000214029,ZNF891,0.113,0.10800000000000001,0.091,0.026000000000000002,0.17800000000000002,0.09699999999999999,0.133,0.046,0.265,0.14,0.215,0.038,0.079,0.0
ENSG00000214456,PLIN5,0.0,0.434,0.018000000000000002,0.008,0.015,0.012,0.015,0.013999999999999999,0.009000000000000001,0.01,0.018000000000000002,0.012,0.016,0.0
ENSG00000214548,MEG3,0.005,0.031,4.543,0.002,0.002,0.002,0.003,0.005,0.002,0.0,0.0,0.013999999999999999,0.005,0.015
ENSG00000215788,TNFRSF25,0.059000000000000004,0.127,0.022000000000000002,0.038,0.024,0.513,0.261,0.042,0.049,0.305,0.32799999999999996,0.24600000000000002,0.654,0.013999999999999999
ENSG00000216490,IFI30,0.017,0.027000000000000003,0.027999999999999997,3.9560000000000004,0.273,0.035,0.040999999999999995,5.731,0.121,0.01,0.023,0.11,0.057,2.504
ENSG00000218357,LL22NC03-75H12.2,0.003,0.002,0.0,0.004,0.001,0.084,0.024,0.0,0.002,0.006,0.0,0.004,0.006999999999999999,0.0
ENSG00000221869,CEBPD,1.588,2.274,3.588,5.122999999999999,0.022000000000000002,0.436,0.276,4.921,0.016,0.040999999999999995,0.025,0.40299999999999997,0.08199999999999999,2.088
ENSG00000221946,FXYD7,0.06,0.009000000000000001,0.004,0.0,0.037000000000000005,0.026000000000000002,0.024,0.008,0.051,0.08800000000000001,0.07,0.012,0.026000000000000002,0.0
ENSG00000222037,IGLC6,0.018000000000000002,0.025,0.064,0.043,0.07,0.006999999999999999,0.017,0.013999999999999999,0.129,0.012,0.009000000000000001,3.301,0.02,0.0
ENSG00000223350,IGLV9-49,0.003,0.003,0.0,0.0,0.006,0.0,0.001,0.002,0.0,0.002,0.0,0.08,0.0,0.0
ENSG00000223865,HLA-DPB1,1.188,5.0169999999999995,0.725,56.297,22.494,0.418,1.319,62.86,25.811,0.413,0.799,0.7829999999999999,1.094,0.0
ENSG00000224041,IGKV3D-15,0.002,0.004,0.003,0.004,0.005,0.003,0.002,0.003,0.004,0.002,0.0,0.092,0.005,0.0
ENSG00000224137,AC079767.4,0.013999999999999999,0.002,0.016,0.051,1.59,0.004,0.002,0.128,1.0170000000000001,0.004,0.0,0.012,0.001,0.0
ENSG00000224259,LINC01133,0.016,0.013000000000000001,0.253,0.01,0.01,0.008,0.012,0.025,0.009000000000000001,0.004,0.027000000000000003,0.295,0.006999999999999999,0.0
ENSG00000224397,LINC01272,0.0,0.002,0.006999999999999999,0.529,0.0,0.0,0.0,0.125,0.0,0.004,0.0,0.001,0.002,0.0
ENSG00000224420,ADM5,0.0,0.445,0.0,0.001,0.004,0.0,0.003,0.003,0.002,0.002,0.0,0.002,0.002,0.002
ENSG00000224650,IGHV3-74,0.021,0.006,0.02,0.028999999999999998,0.016,0.008,0.012,0.016,0.017,0.005,0.0,0.08199999999999999,0.009000000000000001,0.0
ENSG00000225383,SFTA1P,0.0,0.004,1.443,0.002,0.001,0.0,0.002,0.0,0.0,0.001,0.0,0.002,0.001,0.004
ENSG00000225698,IGHV3-72,0.031,0.015,0.026000000000000002,0.015,0.013000000000000001,0.008,0.006,0.006999999999999999,0.015,0.006,0.013000000000000001,0.055,0.006,0.0
ENSG00000225783,MIAT,0.107,0.113,0.040999999999999995,0.055999999999999994,0.235,0.27399999999999997,0.629,0.023,0.052000000000000005,0.21100000000000002,0.135,0.133,0.8079999999999999,0.021
ENSG00000225969,ABHD11-AS1,0.0,0.028999999999999998,0.002,0.006999999999999999,0.006,0.006,0.012,0.02,0.004,0.0,0.0,0.259,0.006,0.0
ENSG00000226179,LINC00685,0.239,0.23199999999999998,0.406,0.14,0.183,0.18100000000000002,0.265,0.121,0.16,0.204,0.247,0.086,0.139,0.0
ENSG00000226777,KIAA0125,0.086,0.021,0.024,0.017,0.9079999999999999,0.011000000000000001,0.03,0.016,0.9,0.021,0.015,0.44799999999999995,0.033,0.0
ENSG00000226979,LTA,0.054000000000000006,0.002,0.0,0.006999999999999999,0.098,0.052000000000000005,0.037000000000000005,0.005,0.165,0.053,0.133,0.017,0.16,0.0
ENSG00000227191,TRGC2,0.37,0.04,0.034,0.062,0.021,0.503,2.221,0.027999999999999997,0.046,0.16399999999999998,0.11599999999999999,0.049,0.07,0.0
ENSG00000228495,LINC01013,0.009000000000000001,0.29100000000000004,0.004,0.001,0.024,0.0,0.001,0.002,0.086,0.0,0.0,0.001,0.001,0.0
ENSG00000229056,AC020571.3,0.055,0.047,0.04,0.040999999999999995,0.022000000000000002,1.247,0.435,0.017,0.042,0.191,0.128,0.037000000000000005,0.125,0.0
ENSG00000229719,MIR194-2HG,0.006,0.003,0.001,0.01,0.006999999999999999,0.008,0.009000000000000001,0.022000000000000002,0.001,0.01,0.01,0.136,0.006999999999999999,0.0
ENSG00000230709,AC104024.1,0.017,0.013000000000000001,0.005,0.004,0.386,0.009000000000000001,0.004,0.008,0.018000000000000002,0.009000000000000001,0.0,0.28300000000000003,0.019,0.0
ENSG00000230923,LINC00309,0.045,0.013000000000000001,0.003,0.042,0.015,0.07,0.034,0.028999999999999998,0.009000000000000001,0.021,0.0,0.231,0.079,0.037000000000000005
ENSG00000231106,LINC01436,0.0,0.031,0.271,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.022000000000000002,0.0,0.0
ENSG00000231389,HLA-DPA1,1.2309999999999999,6.098,0.762,62.981,18.901,0.536,1.284,61.818000000000005,21.238000000000003,0.381,0.426,1.124,1.274,0.0
ENSG00000231475,IGHV4-31,0.006999999999999999,0.006999999999999999,0.005,0.005,0.004,0.004,0.003,0.002,0.013999999999999999,0.001,0.0,0.038,0.002,0.0
ENSG00000231621,AC013264.2,0.067,0.006999999999999999,0.005,0.013000000000000001,0.025,0.315,0.23600000000000002,0.011000000000000001,0.04,0.287,0.294,0.018000000000000002,0.11199999999999999,0.0
ENSG00000232629,HLA-DQB2,0.068,0.129,0.006,1.337,1.003,0.015,0.05,2.023,0.992,0.015,0.0,0.026000000000000002,0.036000000000000004,0.618
ENSG00000232810,TNF,0.065,0.037000000000000005,0.032,1.5230000000000001,0.17300000000000001,0.861,0.848,0.33299999999999996,0.122,0.20800000000000002,0.033,0.062,0.18100000000000002,0.611
ENSG00000233041,PHGR1,0.156,0.191,0.18100000000000002,0.37799999999999995,0.26,0.321,0.302,0.27399999999999997,0.254,0.364,0.239,20.502,0.215,0.0
ENSG00000233355,CHRM3-AS2,0.19399999999999998,0.028999999999999998,0.01,0.04,0.016,0.621,0.278,0.021,0.023,0.531,0.361,0.051,0.597,0.005
ENSG00000233608,TWIST2,0.004,0.004,0.7659999999999999,0.003,0.0,0.0,0.001,0.001,0.003,0.0,0.0,0.003,0.0,0.0
ENSG00000234184,RP5-887A10.1,0.038,0.015,0.033,0.022000000000000002,4.2410000000000005,0.009000000000000001,0.01,0.021,0.43799999999999994,0.026000000000000002,0.01,0.16,0.022000000000000002,0.0
ENSG00000234883,MIR155HG,0.26899999999999996,0.054000000000000006,0.043,0.755,0.45799999999999996,0.59,0.301,0.589,0.304,0.12,0.022000000000000002,0.19,0.61,0.0
ENSG00000235304,LINC01281,0.004,0.0,0.002,0.002,0.001,0.057,0.005,0.005,0.006,0.052000000000000005,0.0,0.002,0.16,0.0
ENSG00000235527,HIPK1-AS1,0.209,0.021,0.023,0.033,0.018000000000000002,0.135,0.138,0.034,0.022000000000000002,0.042,0.027000000000000003,0.040999999999999995,0.069,0.0
ENSG00000235532,LINC00402,0.012,0.002,0.001,0.004,0.009000000000000001,0.155,0.14300000000000002,0.008,0.017,0.263,0.129,0.004,0.075,0.0
ENSG00000236334,PPIAL4G,0.044000000000000004,0.011000000000000001,0.017,0.008,0.012,0.02,0.037000000000000005,0.003,0.015,0.013999999999999999,0.027000000000000003,0.004,0.012,0.0
ENSG00000236481,AC002331.1,0.005,0.001,0.006,0.02,0.002,0.015,0.040999999999999995,0.01,0.011000000000000001,0.004,0.0,0.01,0.47200000000000003,0.0
ENSG00000236790,LINC00299,0.052000000000000005,0.001,0.0,0.01,0.001,0.019,0.01,0.011000000000000001,0.0,0.003,0.0,0.171,0.033,0.0
ENSG00000237125,HAND2-AS1,0.008,0.015,0.071,0.012,0.011000000000000001,0.012,0.012,0.011000000000000001,0.011000000000000001,0.009000000000000001,0.012,0.05,0.017,0.0
ENSG00000237187,NR2F1-AS1,0.0,0.145,0.34,0.003,0.0,0.001,0.0,0.003,0.002,0.0,0.0,0.006999999999999999,0.0,0.005
ENSG00000237499,RP11-356I2.4,0.37200000000000005,0.11599999999999999,0.085,0.193,0.055999999999999994,0.6459999999999999,0.7440000000000001,0.34299999999999997,0.11599999999999999,0.444,0.49700000000000005,0.098,0.484,0.0
ENSG00000237541,HLA-DQA2,0.054000000000000006,0.16,0.023,2.574,1.141,0.01,0.031,2.847,1.175,0.011000000000000001,0.0,0.066,0.024,0.0
ENSG00000237643,RP11-462G2.1,0.0,0.006999999999999999,0.003,0.002,0.002,0.004,0.005,0.003,0.0,0.003,0.0,0.096,0.039,0.0
ENSG00000239855,IGKV1-6,0.006,0.012,0.011000000000000001,0.013999999999999999,0.005,0.002,0.002,0.003,0.006999999999999999,0.005,0.0,0.136,0.008,0.0
ENSG00000239951,IGKV3-20,0.031,0.035,0.048,0.032,0.032,0.017,0.019,0.019,0.013999999999999999,0.022000000000000002,0.0,0.27899999999999997,0.027000000000000003,0.0
ENSG00000240350,AC017002.1,0.0,0.03,0.114,0.039,0.0,0.011000000000000001,0.004,0.031,0.003,0.006999999999999999,0.0,0.011000000000000001,0.509,0.0
ENSG00000240498,CDKN2B-AS1,0.006,0.009000000000000001,0.001,0.003,0.004,0.008,0.006999999999999999,0.003,0.008,0.0,0.0,0.348,0.003,0.001
ENSG00000240505,TNFRSF13B,0.022000000000000002,0.016,0.02,0.016,1.6159999999999999,0.008,0.006999999999999999,0.005,0.085,0.006,0.006999999999999999,0.27899999999999997,0.222,0.0
ENSG00000240583,AQP1,0.006999999999999999,2.387,0.024,0.002,0.005,0.004,0.006999999999999999,0.008,0.008,0.008,0.0,0.068,0.006999999999999999,0.017
ENSG00000240864,IGKV1-16,0.002,0.01,0.009000000000000001,0.005,0.004,0.002,0.003,0.005,0.001,0.001,0.0,0.067,0.006,0.0
ENSG00000241224,FLJ22763,0.012,0.005,0.0,0.006,0.004,0.005,0.002,0.017,0.005,0.003,0.0,0.369,0.001,0.0
ENSG00000241351,IGKV3-11,0.006,0.018000000000000002,0.033,0.011000000000000001,0.015,0.008,0.011000000000000001,0.013000000000000001,0.034,0.008,0.0,0.24600000000000002,0.013000000000000001,0.0
ENSG00000241490,RP11-553L6.2,0.359,0.025,0.006999999999999999,0.006999999999999999,0.09300000000000001,0.177,0.16,0.006,0.079,0.142,0.09699999999999999,0.009000000000000001,0.217,0.0
ENSG00000241755,IGKV1-9,0.0,0.01,0.002,0.006,0.006,0.004,0.002,0.003,0.005,0.008,0.0,0.096,0.006,0.0
ENSG00000242258,LINC00996,1.605,0.021,0.011000000000000001,0.561,0.21,0.028999999999999998,0.027000000000000003,0.040999999999999995,0.015,0.008,0.0,0.085,0.027999999999999997,0.0
ENSG00000242534,IGKV2D-28,0.0,0.0,0.001,0.0,0.004,0.001,0.001,0.001,0.006999999999999999,0.002,0.0,0.106,0.0,0.0
ENSG00000243238,IGKV2-30,0.003,0.01,0.011000000000000001,0.009000000000000001,0.012,0.003,0.004,0.011000000000000001,0.008,0.005,0.0,0.122,0.006999999999999999,0.0
ENSG00000243290,IGKV1-12,0.039,0.033,0.15,0.09,0.09,0.013999999999999999,0.013999999999999999,0.031,0.10800000000000001,0.03,0.016,3.2319999999999998,0.053,0.0
ENSG00000243466,IGKV1-5,0.04,0.045,0.07200000000000001,0.051,0.044000000000000004,0.02,0.021,0.042,0.071,0.025,0.0,0.909,0.035,0.0
ENSG00000243709,LEFTY1,0.0,0.002,0.022000000000000002,0.005,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.07400000000000001,0.0,0.085
ENSG00000243955,GSTA1,0.036000000000000004,0.023,0.048,0.040999999999999995,0.026000000000000002,0.025,0.027000000000000003,0.034,0.017,0.025,0.012,2.204,0.022000000000000002,0.0
ENSG00000244020,MT1HL1,0.0,0.002,0.003,0.247,0.001,0.002,0.003,0.0,0.002,0.004,0.0,0.02,0.006,0.0
ENSG00000244067,GSTA2,0.0,0.003,0.0,0.012,0.002,0.004,0.005,0.001,0.005,0.006,0.027999999999999997,0.257,0.001,0.0
ENSG00000244437,IGKV3-15,0.006999999999999999,0.049,0.049,0.049,0.037000000000000005,0.01,0.019,0.038,0.032,0.011000000000000001,0.0,0.632,0.024,0.0
ENSG00000244575,IGKV1-27,0.01,0.001,0.006999999999999999,0.001,0.009000000000000001,0.002,0.002,0.004,0.005,0.004,0.0,0.064,0.001,0.0
ENSG00000244734,HBB,0.006999999999999999,0.055999999999999994,0.063,0.036000000000000004,0.579,0.693,0.32299999999999995,1.558,0.018000000000000002,0.8420000000000001,0.0,0.19,0.105,0.042
ENSG00000245105,A2M-AS1,0.2,0.021,0.028999999999999998,0.026000000000000002,0.006,0.111,0.145,0.006,0.011000000000000001,0.076,0.03,0.01,0.03,0.013999999999999999
ENSG00000245164,LINC00861,0.517,0.02,0.019,0.022000000000000002,0.022000000000000002,0.373,0.312,0.013999999999999999,0.03,0.621,0.948,0.022000000000000002,0.602,0.011000000000000001
ENSG00000245532,NEAT1,6.987,26.195999999999998,15.044,20.791,4.196000000000001,4.3469999999999995,5.117,19.489,2.654,3.469,1.925,10.604000000000001,7.966,0.0
ENSG00000245888,FLJ21408,0.06,0.005,0.025,0.051,0.025,0.025,0.039,0.042,0.086,0.018000000000000002,0.07,0.015,0.022000000000000002,0.0
ENSG00000245954,RP11-18H21.1,0.053,0.023,0.005,0.005,0.01,0.139,0.111,0.005,0.018000000000000002,0.23,0.319,0.008,0.042,0.0
ENSG00000247287,RP11-902B17.1,0.195,0.542,0.009000000000000001,0.022000000000000002,0.017,0.25,0.32899999999999996,0.02,0.023,0.264,0.32,0.034,0.257,0.0
ENSG00000247982,LINC00926,0.035,0.038,0.1,0.024,1.706,0.006999999999999999,0.01,0.01,3.2880000000000003,0.015,0.012,0.047,0.017,0.018000000000000002
ENSG00000248144,ADH1C,0.013000000000000001,0.023,0.07400000000000001,0.011000000000000001,0.004,0.01,0.006,0.006,0.006,0.006,0.032,0.517,0.002,0.0
ENSG00000249669,CARMN,0.031,0.053,0.753,0.013000000000000001,0.006999999999999999,0.006999999999999999,0.011000000000000001,0.006,0.012,0.008,0.0,0.039,0.006999999999999999,0.003
ENSG00000249751,ECSCR,0.008,3.8310000000000004,0.005,0.009000000000000001,0.003,0.008,0.006999999999999999,0.01,0.002,0.001,0.0,0.004,0.013999999999999999,0.012
ENSG00000250722,SEPP1,0.034,2.6839999999999997,4.773,10.39,0.038,0.053,0.064,0.22699999999999998,0.040999999999999995,0.055,0.025,1.879,0.036000000000000004,8.602
ENSG00000251230,MIR3945HG,0.0,0.004,0.001,0.35100000000000003,0.013999999999999999,0.0,0.001,0.06,0.005,0.0,0.0,0.001,0.0,0.0
ENSG00000251546,IGKV1D-39,0.0,0.003,0.002,0.001,0.004,0.001,0.001,0.0,0.002,0.0,0.0,0.059000000000000004,0.001,0.0
ENSG00000253522,MIR3142HG,0.002,0.009000000000000001,0.002,0.129,0.006,0.02,0.016,0.013000000000000001,0.005,0.009000000000000001,0.0,0.01,0.11,0.0
ENSG00000253701,AL928768.3,0.067,0.057999999999999996,0.159,0.073,3.267,0.028999999999999998,0.053,0.044000000000000004,0.15,0.032,0.053,2.456,0.048,0.0
ENSG00000253755,IGHGP,0.1,0.17600000000000002,0.945,0.61,0.469,0.076,0.121,0.41600000000000004,0.102,0.16,0.087,17.024,0.182,0.0
ENSG00000253818,IGLV1-41,0.0,0.005,0.003,0.009000000000000001,0.003,0.001,0.003,0.006,0.003,0.0,0.0,0.106,0.003,0.0
ENSG00000254029,IGLC4,0.004,0.004,0.0,0.003,0.001,0.001,0.0,0.002,0.011000000000000001,0.005,0.0,0.161,0.0,0.0
ENSG00000254030,IGLC5,0.002,0.004,0.006999999999999999,0.005,0.009000000000000001,0.003,0.001,0.006,0.066,0.003,0.0,0.276,0.005,0.0
ENSG00000254709,IGLL5,0.218,0.032,0.619,0.079,0.23199999999999998,0.036000000000000004,0.031,0.059000000000000004,0.254,0.024,0.040999999999999995,14.748,0.07,0.18100000000000002
ENSG00000256039,RP11-291B21.2,0.087,0.013000000000000001,0.021,0.022000000000000002,0.027999999999999997,0.055,1.338,0.002,0.036000000000000004,0.309,3.79,0.021,0.035,0.0
ENSG00000256235,SMIM3,0.495,0.188,1.032,0.6940000000000001,0.017,0.62,0.643,0.331,0.038,0.049,0.027999999999999997,0.242,0.073,0.0
ENSG00000256618,MTRNR2L1,1.625,3.59,2.612,2.154,2.63,0.909,0.93,2.96,2.267,1.4680000000000002,0.69,1.453,1.879,1.42
ENSG00000257275,RP11-164H13.1,0.028999999999999998,0.012,0.012,0.006999999999999999,0.026000000000000002,0.027999999999999997,0.021,0.019,0.373,0.028999999999999998,0.031,0.008,0.023,0.0
ENSG00000257335,MGAM,0.005,0.001,0.001,0.006999999999999999,0.001,0.002,0.004,0.001,0.006,0.001,0.0,0.171,0.001,0.0
ENSG00000257764,RP11-1143G9.4,0.039,0.059000000000000004,0.057,3.897,0.052000000000000005,0.06,0.057999999999999996,1.4240000000000002,0.046,0.054000000000000006,0.047,0.106,0.078,0.0
ENSG00000258377,RP11-649E7.5,0.01,0.0,0.004,0.002,0.006,0.027000000000000003,0.037000000000000005,0.01,0.001,0.012,0.0,0.037000000000000005,0.01,0.0
ENSG00000258512,LINC00239,0.048,0.027999999999999997,0.012,0.022000000000000002,0.018000000000000002,0.47,0.355,0.005,0.033,0.272,0.213,0.026000000000000002,0.44299999999999995,0.0
ENSG00000259823,LYPD8,0.0,0.011000000000000001,0.0,0.002,0.0,0.001,0.0,0.006999999999999999,0.0,0.005,0.0,0.062,0.001,0.009000000000000001
ENSG00000260314,MRC1,0.004,0.15,0.018000000000000002,1.905,0.005,0.01,0.006999999999999999,0.943,0.001,0.003,0.009000000000000001,0.005,0.037000000000000005,0.0
ENSG00000261371,PECAM1,0.11900000000000001,7.65,0.039,0.433,0.044000000000000004,0.034,0.207,0.16,0.062,0.08,0.209,0.21100000000000002,0.023,0.0
ENSG00000262202,RP11-160E2.6,0.71,0.48100000000000004,0.209,0.835,0.07,0.358,0.62,0.7290000000000001,0.075,0.11,0.109,0.5660000000000001,0.138,0.0
ENSG00000262406,MMP12,0.0,0.021,0.006,0.9640000000000001,0.004,0.001,0.013000000000000001,0.126,0.001,0.002,0.0,0.001,0.002,2.2880000000000003
ENSG00000263961,C1orf186,0.013000000000000001,0.006999999999999999,0.017,0.016,0.19699999999999998,0.01,0.015,0.028999999999999998,0.17600000000000002,0.011000000000000001,0.0,0.10300000000000001,0.017,0.0
ENSG00000264745,TTC39C-AS1,0.02,0.018000000000000002,0.008,0.028999999999999998,0.008,0.7090000000000001,0.203,0.012,0.028999999999999998,0.14,0.0,0.057999999999999996,0.156,0.0
ENSG00000265206,RP5-1171I10.5,0.5589999999999999,0.038,0.04,0.46,0.583,0.24600000000000002,0.395,0.9,0.38799999999999996,0.11599999999999999,0.059000000000000004,0.106,0.233,0.0
ENSG00000266088,RP5-1028K7.2,0.049,0.003,0.005,0.004,0.038,0.131,0.076,0.009000000000000001,0.171,0.091,0.017,0.011000000000000001,0.039,0.0
ENSG00000266964,FXYD1,0.026000000000000002,0.045,1.824,0.009000000000000001,0.057,0.028999999999999998,0.02,0.006,0.039,0.053,0.009000000000000001,0.37799999999999995,0.065,0.0
ENSG00000267107,PCAT19,0.008,3.9360000000000004,0.017,0.006999999999999999,0.006,0.008,0.005,0.009000000000000001,0.006,0.003,0.012,0.006,0.023,0.0
ENSG00000267206,LCN6,0.0,0.5589999999999999,0.002,0.0,0.0,0.001,0.001,0.0,0.002,0.001,0.0,0.001,0.001,0.0
ENSG00000267458,CTC-425F1.4,0.121,0.129,0.18600000000000003,0.184,0.051,0.064,0.09,0.20199999999999999,0.053,0.04,0.04,0.122,0.066,0.0
ENSG00000267795,SMIM22,0.032,0.012,0.009000000000000001,0.039,0.012,0.019,0.015,0.017,0.012,0.035,0.08900000000000001,1.238,0.016,0.0
ENSG00000267858,MZF1-AS1,0.092,0.018000000000000002,0.042,0.022000000000000002,0.04,0.066,0.11900000000000001,0.027999999999999997,0.03,0.051,0.036000000000000004,0.047,0.037000000000000005,0.0
ENSG00000268027,AC006129.2,0.28,0.065,0.03,0.044000000000000004,0.198,0.36,0.391,0.025,0.377,0.23199999999999998,0.153,0.198,0.342,0.0
ENSG00000268388,FENDRR,0.0,0.08,0.759,0.0,0.002,0.0,0.001,0.004,0.0,0.0,0.0,0.003,0.0,0.009000000000000001
ENSG00000268804,RP11-542M13.3,0.245,0.001,0.006,0.009000000000000001,0.027999999999999997,0.040999999999999995,0.06,0.011000000000000001,0.091,0.015,0.015,0.006,0.006,0.0
ENSG00000269186,LINC01082,0.004,0.006999999999999999,1.1909999999999998,0.001,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.002,0.002,0.009000000000000001
ENSG00000269404,SPIB,0.023,0.031,0.042,0.10400000000000001,0.723,0.015,0.023,0.41700000000000004,0.528,0.024,0.009000000000000001,0.061,0.025,0.053
ENSG00000269881,AC004754.3,0.0,0.002,0.002,0.001,0.002,0.003,0.005,0.001,0.003,0.005,0.0,0.06,0.0,0.0
ENSG00000269927,RP6-91H8.3,0.568,0.034,0.032,0.258,0.016,0.325,0.5329999999999999,0.41200000000000003,0.022000000000000002,0.10800000000000001,0.066,0.047,0.08800000000000001,0.0
ENSG00000270022,RNU12,0.13,0.084,0.068,0.207,0.024,0.08,0.156,0.156,0.03,0.067,0.032,0.233,0.071,0.0
ENSG00000270164,LINC01480,0.027000000000000003,0.023,0.039,0.096,0.243,0.038,0.013000000000000001,0.046,0.255,0.018000000000000002,0.015,0.312,0.132,0.0
ENSG00000270547,LINC01235,0.025,0.8140000000000001,0.0,0.004,0.005,0.012,0.01,0.004,0.012,0.016,0.024,0.006,0.009000000000000001,0.0
ENSG00000270550,IGHV3-30,0.0,0.011000000000000001,0.012,0.012,0.006,0.008,0.009000000000000001,0.009000000000000001,0.011000000000000001,0.005,0.0,0.11,0.006999999999999999,0.0
ENSG00000271503,CCL5,22.224,0.642,0.5820000000000001,0.98,0.535,9.468,36.924,0.281,0.892,1.787,0.055999999999999994,0.665,1.338,0.0
ENSG00000271933,RP11-338I21.1,0.025,0.008,0.02,0.008,0.004,0.019,0.017,0.011000000000000001,0.006,0.011000000000000001,0.0,0.013000000000000001,0.026000000000000002,0.0
ENSG00000272009,RP1-313I6.12,0.188,0.057999999999999996,0.042,0.111,0.732,0.374,0.325,0.273,0.485,0.251,0.39,0.465,0.107,0.0
ENSG00000272256,RP11-489E7.4,0.589,0.044000000000000004,0.032,0.047,0.114,0.392,0.47700000000000004,0.059000000000000004,0.147,0.27699999999999997,0.195,0.096,0.247,0.0
ENSG00000272282,RP11-222K16.2,0.455,0.003,0.009000000000000001,0.003,0.002,0.02,0.125,0.0,0.006,0.012,0.0,0.004,0.004,0.0
ENSG00000272398,CD24,0.040999999999999995,0.08900000000000001,0.184,0.055999999999999994,1.62,0.008,0.013000000000000001,0.037000000000000005,1.005,0.026000000000000002,0.031,0.45,0.022000000000000002,0.0
ENSG00000273160,RP11-104L21.3,0.28300000000000003,0.006999999999999999,0.006,0.004,0.006,0.067,0.06,0.004,0.009000000000000001,0.057999999999999996,0.036000000000000004,0.006,0.209,0.0
ENSG00000273319,RP11-138A9.2,1.215,0.28,0.188,0.366,0.8590000000000001,3.032,2.696,0.723,0.511,0.784,0.251,0.48700000000000004,2.499,0.0
ENSG00000273445,RP11-1399P15.1,0.018000000000000002,0.01,0.008,0.026000000000000002,0.035,0.456,0.252,0.008,0.034,0.424,0.043,0.043,0.8320000000000001,0.0
ENSG00000273802,HIST1H2BG,0.08800000000000001,0.039,0.057999999999999996,0.077,0.039,0.043,0.063,0.055999999999999994,0.061,0.043,0.054000000000000006,0.583,0.06,0.0
ENSG00000274767,AC131056.3,0.24600000000000002,0.002,0.003,0.006,0.0,0.025,0.10800000000000001,0.006,0.0,0.006,0.0,0.002,0.005,0.0
ENSG00000274961,RP3-492J12.2,0.0,0.006,0.006999999999999999,0.006,0.006999999999999999,0.1,0.043,0.008,0.03,0.107,0.027000000000000003,0.005,0.218,0.0
ENSG00000275063,AC233755.1,0.002,0.004,0.015,0.006999999999999999,0.002,0.005,0.005,0.005,0.002,0.001,0.0,0.039,0.002,0.0
ENSG00000275302,CCL4,126.117,1.196,1.7180000000000002,18.183,0.802,10.545,55.687,1.699,2.065,1.197,0.342,1.432,1.767,0.0
ENSG00000275385,CCL18,0.018000000000000002,0.005,0.01,3.635,0.006,0.003,0.015,0.009000000000000001,0.006999999999999999,0.008,0.0,0.006,0.008,0.0
